locus	transcript	exp	obs
10:89717648	ENST00000371953	2.8976e-01	0
10:89717649	ENST00000371953	2.8976e-01	0
10:89717651	ENST00000371953	1.0510e-01	0
10:89717652	ENST00000371953	2.6040e-01	0
10:89717654	ENST00000371953	1.1204e-01	0
10:89717655	ENST00000371953	2.6040e-01	0
10:89717657	ENST00000371953	1.3628e-01	0
10:89717658	ENST00000371953	2.1423e-01	1
10:89717659	ENST00000371953	5.6595e-02	0
10:89717660	ENST00000371953	1.0510e-01	0
10:89717661	ENST00000371953	1.1788e-01	1
10:89717663	ENST00000371953	2.2008e-01	0
10:89717664	ENST00000371953	2.6040e-01	0
10:89717666	ENST00000371953	3.6874e-01	0
10:89717667	ENST00000371953	3.0097e-01	0
10:89717669	ENST00000371953	1.6953e-01	0
10:89717670	ENST00000371953	2.9744e-01	0
10:89717672	ENST00000371953	1.0047e-01	0
10:89717673	ENST00000371953	2.2508e+00	1
10:89717675	ENST00000371953	2.9807e+00	0
10:89717676	ENST00000371953	2.7521e+00	0
10:89717678	ENST00000371953	2.0756e-01	0
10:89717679	ENST00000371953	1.0510e-01	0
10:89717680	ENST00000371953	4.9657e-02	0
10:89717681	ENST00000371953	2.4002e-01	0
10:89717682	ENST00000371953	1.4541e-01	0
10:89717683	ENST00000371953	1.0798e-01	0
10:89717684	ENST00000371953	1.1760e-01	0
10:89717685	ENST00000371953	1.2953e-01	0
10:89717686	ENST00000371953	1.0429e-01	0
10:89717687	ENST00000371953	1.6248e-01	0
10:89717688	ENST00000371953	1.0510e-01	0
10:89717689	ENST00000371953	9.0487e-02	0
10:89717690	ENST00000371953	3.1761e-01	0
10:89717691	ENST00000371953	3.1761e-01	1
10:89717692	ENST00000371953	2.9744e-01	0
10:89717693	ENST00000371953	1.6983e-01	0
10:89717694	ENST00000371953	1.6983e-01	0
10:89717696	ENST00000371953	1.2953e-01	0
10:89717697	ENST00000371953	1.2046e-01	0
10:89717698	ENST00000371953	5.8547e-02	0
10:89717699	ENST00000371953	1.6141e-01	0
10:89717700	ENST00000371953	1.1204e-01	0
10:89717701	ENST00000371953	1.0429e-01	0
10:89717702	ENST00000371953	1.6248e-01	0
10:89717703	ENST00000371953	1.0510e-01	0
10:89717704	ENST00000371953	1.0456e-01	0
10:89717705	ENST00000371953	3.0097e-01	0
10:89717706	ENST00000371953	2.5483e-01	0
10:89717708	ENST00000371953	9.0487e-02	0
10:89717709	ENST00000371953	1.6301e-01	0
10:89717710	ENST00000371953	8.7517e-02	0
10:89717711	ENST00000371953	2.9822e-01	0
10:89717712	ENST00000371953	2.7521e+00	0
10:89717714	ENST00000371953	5.5845e-02	0
10:89717715	ENST00000371953	8.4040e-02	0
10:89717716	ENST00000371953	4.4174e-02	0
10:89717717	ENST00000371953	3.6874e-01	0
10:89717718	ENST00000371953	2.5483e-01	1
10:89717720	ENST00000371953	2.9744e-01	0
10:89717721	ENST00000371953	1.6953e-01	0
10:89717723	ENST00000371953	1.6953e-01	0
10:89717724	ENST00000371953	2.9744e-01	0
10:89717725	ENST00000371953	3.7576e-02	0
10:89717726	ENST00000371953	2.1643e-01	0
10:89717727	ENST00000371953	3.6874e-01	0
10:89717729	ENST00000371953	2.0837e-01	0
10:89717730	ENST00000371953	1.9033e-01	0
10:89717731	ENST00000371953	6.2157e-02	0
10:89717732	ENST00000371953	2.8976e-01	0
10:89717733	ENST00000371953	1.9033e-01	0
10:89717734	ENST00000371953	4.3530e-02	0
10:89717735	ENST00000371953	1.1760e-01	0
10:89717736	ENST00000371953	1.2046e-01	0
10:89717737	ENST00000371953	4.9657e-02	0
10:89717738	ENST00000371953	2.6604e-01	0
10:89717739	ENST00000371953	1.6983e-01	0
10:89717741	ENST00000371953	1.8604e-01	0
10:89717742	ENST00000371953	1.1204e-01	0
10:89717743	ENST00000371953	1.0429e-01	0
10:89717744	ENST00000371953	1.6248e-01	0
10:89717745	ENST00000371953	1.0510e-01	0
10:89717746	ENST00000371953	1.2700e-01	0
10:89717747	ENST00000371953	1.2953e-01	0
10:89717748	ENST00000371953	1.0510e-01	0
10:89717749	ENST00000371953	1.0456e-01	0
10:89717750	ENST00000371953	2.1643e-01	0
10:89717751	ENST00000371953	1.6953e-01	0
10:89717752	ENST00000371953	1.0798e-01	0
10:89717753	ENST00000371953	1.1760e-01	0
10:89717754	ENST00000371953	1.2046e-01	1
10:89717755	ENST00000371953	5.5845e-02	0
10:89717756	ENST00000371953	1.0798e-01	0
10:89717757	ENST00000371953	1.6301e-01	0
10:89717758	ENST00000371953	1.2700e-01	0
10:89717759	ENST00000371953	1.0510e-01	0
10:89717760	ENST00000371953	1.6248e-01	1
10:89717761	ENST00000371953	1.0798e-01	0
10:89717762	ENST00000371953	1.1760e-01	0
10:89717763	ENST00000371953	1.2953e-01	0
10:89717764	ENST00000371953	1.2700e-01	0
10:89717765	ENST00000371953	1.9033e-01	0
10:89717766	ENST00000371953	3.1761e-01	0
10:89717767	ENST00000371953	2.4173e-01	0
10:89717768	ENST00000371953	8.7517e-02	0
10:89717769	ENST00000371953	1.4921e-01	1
10:89717771	ENST00000371953	9.8775e-02	0
10:89717772	ENST00000371953	1.2046e-01	0
10:89717773	ENST00000371953	5.8895e-02	0
10:89717774	ENST00000371953	9.8775e-02	0
10:89717775	ENST00000371953	1.2953e-01	0
10:89717776	ENST00000371953	8.9310e-02	0
10:89720651	ENST00000371953	2.3790e-01	0
10:89720652	ENST00000371953	1.3284e-01	0
10:89720653	ENST00000371953	9.7791e-02	1
10:89720654	ENST00000371953	1.0921e-01	0
10:89720655	ENST00000371953	1.1272e-01	0
10:89720656	ENST00000371953	5.5517e-02	0
10:89720657	ENST00000371953	2.0046e-01	0
10:89720658	ENST00000371953	2.9939e-01	0
10:89720659	ENST00000371953	2.2239e-01	0
10:89720660	ENST00000371953	1.5425e-01	0
10:89720661	ENST00000371953	1.1436e-01	0
10:89720662	ENST00000371953	4.1529e-02	0
10:89720663	ENST00000371953	1.9781e-01	0
10:89720664	ENST00000371953	1.6094e-01	0
10:89720665	ENST00000371953	9.9683e-02	0
10:89720666	ENST00000371953	1.2541e-01	0
10:89720667	ENST00000371953	1.1663e-01	0
10:89720668	ENST00000371953	5.7021e-02	0
10:89720669	ENST00000371953	1.3194e-01	0
10:89720670	ENST00000371953	7.7193e-02	0
10:89720671	ENST00000371953	1.2342e-01	0
10:89720672	ENST00000371953	3.5701e-01	0
10:89720673	ENST00000371953	1.6442e-01	0
10:89720675	ENST00000371953	1.1804e-01	0
10:89720676	ENST00000371953	2.0992e-01	0
10:89720677	ENST00000371953	6.1254e-02	0
10:89720678	ENST00000371953	1.6736e-01	0
10:89720679	ENST00000371953	2.9312e-01	0
10:89720681	ENST00000371953	2.1423e-01	0
10:89720682	ENST00000371953	1.0510e-01	0
10:89720683	ENST00000371953	1.2700e-01	0
10:89720684	ENST00000371953	1.2953e-01	0
10:89720685	ENST00000371953	1.0510e-01	0
10:89720686	ENST00000371953	9.0487e-02	0
10:89720687	ENST00000371953	3.1761e-01	1
10:89720688	ENST00000371953	2.8976e-01	0
10:89720689	ENST00000371953	1.2565e-01	0
10:89720690	ENST00000371953	3.6874e-01	0
10:89720691	ENST00000371953	2.1643e-01	0
10:89720693	ENST00000371953	2.2008e-01	0
10:89720694	ENST00000371953	2.6040e-01	0
10:89720696	ENST00000371953	3.6874e-01	0
10:89720697	ENST00000371953	2.1643e-01	0
10:89720699	ENST00000371953	1.8604e-01	0
10:89720700	ENST00000371953	1.1204e-01	0
10:89720701	ENST00000371953	8.9310e-02	0
10:89720702	ENST00000371953	2.0756e-01	0
10:89720703	ENST00000371953	1.0510e-01	0
10:89720704	ENST00000371953	5.8895e-02	0
10:89720705	ENST00000371953	1.6248e-01	0
10:89720706	ENST00000371953	3.6874e-01	0
10:89720708	ENST00000371953	1.1204e-01	0
10:89720709	ENST00000371953	1.1788e-01	0
10:89720711	ENST00000371953	1.8604e-01	0
10:89720712	ENST00000371953	1.0510e-01	0
10:89720713	ENST00000371953	5.8895e-02	0
10:89720714	ENST00000371953	9.8775e-02	1
10:89720715	ENST00000371953	1.2046e-01	0
10:89720716	ENST00000371953	4.9657e-02	0
10:89720717	ENST00000371953	2.6604e-01	0
10:89720718	ENST00000371953	1.6983e-01	0
10:89720720	ENST00000371953	1.8604e-01	0
10:89720721	ENST00000371953	1.0510e-01	0
10:89720722	ENST00000371953	5.8895e-02	0
10:89720723	ENST00000371953	1.2046e-01	0
10:89720724	ENST00000371953	2.1423e-01	0
10:89720725	ENST00000371953	8.8404e-02	0
10:89720726	ENST00000371953	1.7280e-01	0
10:89720727	ENST00000371953	2.6040e-01	0
10:89720729	ENST00000371953	1.2953e-01	0
10:89720730	ENST00000371953	2.6604e-01	0
10:89720731	ENST00000371953	5.9316e-02	1
10:89720732	ENST00000371953	1.2700e-01	0
10:89720733	ENST00000371953	1.4921e-01	0
10:89720735	ENST00000371953	3.1761e-01	0
10:89720736	ENST00000371953	2.9744e-01	0
10:89720737	ENST00000371953	3.7576e-02	0
10:89720738	ENST00000371953	2.0837e-01	0
10:89720739	ENST00000371953	1.9033e-01	0
10:89720740	ENST00000371953	8.1690e-02	0
10:89720741	ENST00000371953	9.0487e-02	1
10:89720742	ENST00000371953	1.3628e-01	0
10:89720743	ENST00000371953	4.9657e-02	0
10:89720744	ENST00000371953	1.8604e-01	0
10:89720745	ENST00000371953	1.0510e-01	0
10:89720746	ENST00000371953	5.8895e-02	0
10:89720747	ENST00000371953	2.1423e-01	0
10:89720748	ENST00000371953	1.9033e-01	0
10:89720749	ENST00000371953	1.1224e-01	0
10:89720750	ENST00000371953	2.2508e+00	1
10:89720751	ENST00000371953	1.9033e-01	0
10:89720752	ENST00000371953	6.2157e-02	0
10:89720753	ENST00000371953	1.4921e-01	0
10:89720754	ENST00000371953	2.4586e-01	1
10:89720755	ENST00000371953	1.0178e-01	0
10:89720756	ENST00000371953	3.1761e-01	0
10:89720757	ENST00000371953	2.1423e-01	1
10:89720758	ENST00000371953	3.7206e-02	0
10:89720759	ENST00000371953	1.3628e-01	0
10:89720760	ENST00000371953	2.4173e-01	0
10:89720761	ENST00000371953	3.3898e-02	0
10:89720762	ENST00000371953	1.6301e-01	1
10:89720763	ENST00000371953	2.6604e-01	0
10:89720764	ENST00000371953	4.4174e-02	0
10:89720765	ENST00000371953	2.8976e-01	0
10:89720766	ENST00000371953	2.8976e-01	0
10:89720767	ENST00000371953	1.0526e-01	0
10:89720768	ENST00000371953	1.8604e-01	1
10:89720769	ENST00000371953	1.1204e-01	0
10:89720770	ENST00000371953	8.7517e-02	0
10:89720771	ENST00000371953	2.7602e+00	0
10:89720772	ENST00000371953	3.1167e+00	1
10:89720774	ENST00000371953	2.4173e-01	0
10:89720775	ENST00000371953	2.4173e-01	0
10:89720777	ENST00000371953	2.4002e-01	0
10:89720778	ENST00000371953	1.9033e-01	0
10:89720779	ENST00000371953	6.2157e-02	0
10:89720780	ENST00000371953	1.4846e-01	0
10:89720781	ENST00000371953	2.1423e-01	0
10:89720782	ENST00000371953	8.8404e-02	0
10:89720783	ENST00000371953	2.0837e-01	0
10:89720784	ENST00000371953	1.4541e-01	1
10:89720785	ENST00000371953	1.0798e-01	0
10:89720786	ENST00000371953	1.1760e-01	0
10:89720787	ENST00000371953	1.2953e-01	0
10:89720788	ENST00000371953	5.4566e-02	0
10:89720789	ENST00000371953	2.0756e-01	0
10:89720790	ENST00000371953	1.0510e-01	1
10:89720791	ENST00000371953	5.6595e-02	0
10:89720792	ENST00000371953	2.8976e-01	0
10:89720793	ENST00000371953	2.8976e-01	0
10:89720795	ENST00000371953	1.2700e-01	0
10:89720796	ENST00000371953	1.4921e-01	0
10:89720798	ENST00000371953	2.6604e-01	0
10:89720799	ENST00000371953	1.6983e-01	0
10:89720801	ENST00000371953	2.6604e-01	0
10:89720802	ENST00000371953	1.2953e-01	0
10:89720804	ENST00000371953	1.6983e-01	0
10:89720805	ENST00000371953	2.6604e-01	1
10:89720807	ENST00000371953	5.8895e-02	0
10:89720808	ENST00000371953	8.4040e-02	0
10:89720809	ENST00000371953	6.4418e-02	0
10:89720810	ENST00000371953	1.6248e-01	0
10:89720811	ENST00000371953	2.9744e-01	0
10:89720813	ENST00000371953	9.8775e-02	0
10:89720814	ENST00000371953	1.2046e-01	0
10:89720815	ENST00000371953	5.8895e-02	0
10:89720816	ENST00000371953	1.2046e-01	0
10:89720817	ENST00000371953	2.1423e-01	0
10:89720818	ENST00000371953	8.8404e-02	0
10:89720819	ENST00000371953	2.0837e-01	1
10:89720820	ENST00000371953	1.9033e-01	0
10:89720821	ENST00000371953	8.1690e-02	0
10:89720822	ENST00000371953	2.4002e-01	0
10:89720823	ENST00000371953	1.2953e-01	0
10:89720825	ENST00000371953	2.0837e-01	0
10:89720826	ENST00000371953	1.4541e-01	0
10:89720827	ENST00000371953	1.0798e-01	0
10:89720828	ENST00000371953	1.1760e-01	0
10:89720829	ENST00000371953	1.2046e-01	0
10:89720830	ENST00000371953	4.9657e-02	0
10:89720831	ENST00000371953	2.4586e-01	0
10:89720832	ENST00000371953	2.4173e-01	0
10:89720834	ENST00000371953	1.2046e-01	0
10:89720835	ENST00000371953	2.1423e-01	0
10:89720836	ENST00000371953	6.2157e-02	0
10:89720837	ENST00000371953	1.1152e-01	0
10:89720838	ENST00000371953	1.2046e-01	0
10:89720839	ENST00000371953	4.9657e-02	0
10:89720840	ENST00000371953	2.4002e-01	0
10:89720841	ENST00000371953	1.4541e-01	0
10:89720842	ENST00000371953	1.0798e-01	0
10:89720843	ENST00000371953	1.1760e-01	0
10:89720844	ENST00000371953	1.2046e-01	0
10:89720845	ENST00000371953	4.9657e-02	0
10:89720846	ENST00000371953	2.4586e-01	0
10:89720847	ENST00000371953	2.9822e-01	0
10:89720849	ENST00000371953	1.3628e-01	0
10:89720850	ENST00000371953	1.3420e-01	0
10:89720851	ENST00000371953	1.6603e-01	0
10:89720852	ENST00000371953	1.0901e-01	0
10:89720853	ENST00000371953	2.2508e+00	0
10:89720855	ENST00000371953	2.8976e-01	0
10:89720856	ENST00000371953	1.6983e-01	0
10:89720858	ENST00000371953	1.2953e-01	0
10:89720859	ENST00000371953	1.2046e-01	0
10:89720860	ENST00000371953	5.8895e-02	0
10:89720861	ENST00000371953	1.0510e-01	0
10:89720862	ENST00000371953	2.4002e-01	0
10:89720864	ENST00000371953	2.6040e-01	0
10:89720865	ENST00000371953	2.1643e-01	0
10:89720867	ENST00000371953	1.2046e-01	1
10:89720868	ENST00000371953	2.1423e-01	0
10:89720869	ENST00000371953	5.6595e-02	0
10:89720870	ENST00000371953	1.2046e-01	0
10:89720871	ENST00000371953	1.2046e-01	0
10:89720872	ENST00000371953	6.4418e-02	0
10:89720873	ENST00000371953	1.1152e-01	0
10:89720874	ENST00000371953	1.2953e-01	0
10:89720875	ENST00000371953	8.9310e-02	0
10:89725044	ENST00000371953	3.6874e-01	0
10:89725045	ENST00000371953	1.6953e-01	0
10:89725047	ENST00000371953	8.5957e-02	0
10:89725048	ENST00000371953	1.2953e-01	0
10:89725049	ENST00000371953	8.7517e-02	0
10:89725050	ENST00000371953	8.7517e-02	0
10:89725051	ENST00000371953	1.6301e-01	0
10:89725053	ENST00000371953	1.6983e-01	0
10:89725054	ENST00000371953	1.6983e-01	0
10:89725056	ENST00000371953	1.2953e-01	0
10:89725057	ENST00000371953	1.0510e-01	0
10:89725058	ENST00000371953	9.0487e-02	0
10:89725059	ENST00000371953	1.6953e-01	0
10:89725060	ENST00000371953	2.9744e-01	0
10:89725062	ENST00000371953	9.8775e-02	0
10:89725063	ENST00000371953	1.2046e-01	0
10:89725064	ENST00000371953	5.8895e-02	0
10:89725065	ENST00000371953	1.6248e-01	0
10:89725066	ENST00000371953	2.9744e-01	0
10:89725068	ENST00000371953	2.6604e-01	0
10:89725069	ENST00000371953	1.6983e-01	0
10:89725071	ENST00000371953	1.8604e-01	0
10:89725072	ENST00000371953	1.1204e-01	0
10:89725073	ENST00000371953	8.9310e-02	0
10:89725074	ENST00000371953	2.0756e-01	0
10:89725075	ENST00000371953	1.1204e-01	0
10:89725076	ENST00000371953	8.7517e-02	0
10:89725077	ENST00000371953	2.9822e-01	0
10:89725078	ENST00000371953	2.7521e+00	3
10:89725080	ENST00000371953	1.4541e-01	0
10:89725081	ENST00000371953	1.1788e-01	0
10:89725083	ENST00000371953	1.2046e-01	2
10:89725084	ENST00000371953	2.1423e-01	0
10:89725085	ENST00000371953	8.1690e-02	0
10:89725086	ENST00000371953	2.6040e-01	1
10:89725087	ENST00000371953	2.1643e-01	0
10:89725089	ENST00000371953	1.8604e-01	0
10:89725090	ENST00000371953	1.1204e-01	0
10:89725091	ENST00000371953	8.9310e-02	1
10:89725092	ENST00000371953	2.2192e-01	0
10:89725093	ENST00000371953	2.4586e-01	0
10:89725095	ENST00000371953	1.4921e-01	1
10:89725096	ENST00000371953	2.4586e-01	0
10:89725097	ENST00000371953	1.0178e-01	0
10:89725098	ENST00000371953	1.6301e-01	1
10:89725099	ENST00000371953	2.6604e-01	0
10:89725100	ENST00000371953	5.5845e-02	0
10:89725101	ENST00000371953	1.0510e-01	0
10:89725102	ENST00000371953	1.1788e-01	0
10:89725104	ENST00000371953	1.6248e-01	1
10:89725105	ENST00000371953	2.6604e-01	2
10:89725107	ENST00000371953	1.0510e-01	0
10:89725108	ENST00000371953	1.8604e-01	1
10:89725110	ENST00000371953	2.9744e-01	1
10:89725111	ENST00000371953	1.6983e-01	0
10:89725113	ENST00000371953	1.6248e-01	0
10:89725114	ENST00000371953	2.9744e-01	0
10:89725116	ENST00000371953	3.6874e-01	0
10:89725117	ENST00000371953	2.1643e-01	0
10:89725119	ENST00000371953	2.4002e-01	0
10:89725120	ENST00000371953	1.9033e-01	0
10:89725121	ENST00000371953	8.8404e-02	0
10:89725122	ENST00000371953	2.9744e-01	0
10:89725123	ENST00000371953	1.6248e-01	0
10:89725125	ENST00000371953	1.4921e-01	0
10:89725126	ENST00000371953	2.6604e-01	0
10:89725127	ENST00000371953	6.6275e-02	0
10:89725128	ENST00000371953	2.0837e-01	0
10:89725129	ENST00000371953	1.4541e-01	0
10:89725130	ENST00000371953	1.0798e-01	0
10:89725131	ENST00000371953	1.3628e-01	0
10:89725132	ENST00000371953	2.1423e-01	1
10:89725133	ENST00000371953	8.8404e-02	0
10:89725134	ENST00000371953	1.6141e-01	0
10:89725135	ENST00000371953	1.0510e-01	0
10:89725136	ENST00000371953	5.5845e-02	0
10:89725137	ENST00000371953	3.6874e-01	0
10:89725138	ENST00000371953	2.5483e-01	0
10:89725140	ENST00000371953	2.0837e-01	0
10:89725141	ENST00000371953	1.9033e-01	0
10:89725142	ENST00000371953	8.1690e-02	0
10:89725143	ENST00000371953	2.0837e-01	0
10:89725144	ENST00000371953	3.1761e-01	0
10:89725145	ENST00000371953	5.6595e-02	0
10:89725146	ENST00000371953	1.4846e-01	0
10:89725147	ENST00000371953	2.8976e-01	1
10:89725149	ENST00000371953	1.0526e-01	0
10:89725150	ENST00000371953	2.4002e-01	0
10:89725151	ENST00000371953	8.1690e-02	0
10:89725152	ENST00000371953	2.8976e-01	0
10:89725153	ENST00000371953	2.8976e-01	0
10:89725155	ENST00000371953	1.0510e-01	0
10:89725156	ENST00000371953	2.4002e-01	0
10:89725158	ENST00000371953	2.0837e-01	0
10:89725159	ENST00000371953	1.4541e-01	0
10:89725160	ENST00000371953	1.0798e-01	0
10:89725161	ENST00000371953	1.6953e-01	0
10:89725162	ENST00000371953	3.6874e-01	0
10:89725164	ENST00000371953	1.6953e-01	0
10:89725165	ENST00000371953	2.6604e-01	0
10:89725167	ENST00000371953	2.0837e-01	0
10:89725168	ENST00000371953	1.4541e-01	0
10:89725169	ENST00000371953	1.0429e-01	0
10:89725170	ENST00000371953	1.1204e-01	0
10:89725171	ENST00000371953	2.4002e-01	0
10:89725173	ENST00000371953	2.0648e-01	0
10:89725174	ENST00000371953	1.9033e-01	0
10:89725175	ENST00000371953	8.0950e-02	0
10:89725176	ENST00000371953	2.5804e-01	0
10:89725177	ENST00000371953	2.1447e-01	0
10:89725179	ENST00000371953	1.8229e-01	0
10:89725180	ENST00000371953	1.0979e-01	0
10:89725181	ENST00000371953	1.2516e-01	0
10:89725182	ENST00000371953	1.0298e-01	0
10:89725183	ENST00000371953	2.0992e-01	0
10:89725184	ENST00000371953	8.6115e-02	0
10:89725185	ENST00000371953	1.5723e-01	0
10:89725186	ENST00000371953	1.0238e-01	0
10:89725187	ENST00000371953	5.4398e-02	0
10:89725188	ENST00000371953	3.5919e-01	1
10:89725189	ENST00000371953	2.4823e-01	0
10:89725191	ENST00000371953	1.1590e-01	0
10:89725192	ENST00000371953	1.1590e-01	0
10:89725193	ENST00000371953	5.6327e-02	0
10:89725194	ENST00000371953	2.0047e-01	0
10:89725195	ENST00000371953	1.8311e-01	0
10:89725196	ENST00000371953	8.5052e-02	0
10:89725197	ENST00000371953	1.5627e-01	0
10:89725198	ENST00000371953	1.0175e-01	0
10:89725199	ENST00000371953	4.8077e-02	0
10:89725200	ENST00000371953	2.3238e-01	0
10:89725201	ENST00000371953	1.8540e-01	0
10:89725202	ENST00000371953	7.9574e-02	0
10:89725203	ENST00000371953	8.8665e-02	0
10:89725204	ENST00000371953	1.5973e-01	1
10:89725205	ENST00000371953	8.5755e-02	0
10:89725206	ENST00000371953	2.3686e-01	0
10:89725207	ENST00000371953	3.1122e-01	0
10:89725208	ENST00000371953	6.0905e-02	0
10:89725209	ENST00000371953	1.6543e-01	0
10:89725210	ENST00000371953	2.8974e-01	0
10:89725212	ENST00000371953	1.0519e-01	0
10:89725213	ENST00000371953	1.3194e-01	0
10:89725214	ENST00000371953	5.7021e-02	0
10:89725215	ENST00000371953	2.0741e-01	0
10:89725216	ENST00000371953	2.0741e-01	0
10:89725217	ENST00000371953	2.6602e-02	0
10:89725218	ENST00000371953	1.6442e-01	0
10:89725219	ENST00000371953	2.8798e-01	0
10:89725221	ENST00000371953	9.5632e-02	0
10:89725222	ENST00000371953	1.1590e-01	0
10:89725223	ENST00000371953	4.7774e-02	0
10:89725224	ENST00000371953	2.5595e-01	0
10:89725225	ENST00000371953	1.3990e-01	0
