locus	transcript	exp	obs
12:40671897	ENST00000298910	1.4701e-01	0
12:40671899	ENST00000298910	1.1869e-01	0
12:40671900	ENST00000298910	1.6009e-01	0
12:40671901	ENST00000298910	1.6359e-01	0
12:40671902	ENST00000298910	2.5108e-01	0
12:40671903	ENST00000298910	1.1040e-01	1
12:40671905	ENST00000298910	1.6061e-01	0
12:40671906	ENST00000298910	2.9307e-01	1
12:40671907	ENST00000298910	2.7864e-02	0
12:40671908	ENST00000298910	1.3427e-01	0
12:40671909	ENST00000298910	2.3818e-01	1
12:40671910	ENST00000298910	3.3400e-02	0
12:40671911	ENST00000298910	1.1587e-01	0
12:40671912	ENST00000298910	1.2762e-01	0
12:40671913	ENST00000298910	1.0276e-01	0
12:40671914	ENST00000298910	1.6704e-01	0
12:40671915	ENST00000298910	2.9307e-01	0
12:40671916	ENST00000298910	2.7864e-02	0
12:40671917	ENST00000298910	1.1869e-01	0
12:40671918	ENST00000298910	1.1869e-01	0
12:40671919	ENST00000298910	5.7686e-02	0
12:40671920	ENST00000298910	2.3818e-01	0
12:40671921	ENST00000298910	2.3818e-01	0
12:40671923	ENST00000298910	9.7323e-02	0
12:40671924	ENST00000298910	1.1869e-01	0
12:40671925	ENST00000298910	4.8927e-02	0
12:40671926	ENST00000298910	2.6213e-01	0
12:40671927	ENST00000298910	1.6733e-01	1
12:40671929	ENST00000298910	2.4224e-01	0
12:40671930	ENST00000298910	2.4224e-01	0
12:40671932	ENST00000298910	2.8550e-01	1
12:40671933	ENST00000298910	3.1294e-01	1
12:40671934	ENST00000298910	2.1324e-01	0
12:40671935	ENST00000298910	2.5657e-01	1
12:40671936	ENST00000298910	1.8753e-01	0
12:40671937	ENST00000298910	8.7104e-02	0
12:40671938	ENST00000298910	2.0530e-01	0
12:40671939	ENST00000298910	1.8753e-01	0
12:40671940	ENST00000298910	5.5762e-02	0
12:40671941	ENST00000298910	1.4627e-01	0
12:40671942	ENST00000298910	1.6733e-01	0
12:40671944	ENST00000298910	4.8927e-02	1
12:40671945	ENST00000298910	8.2804e-02	0
12:40671946	ENST00000298910	6.3471e-02	1
12:40671947	ENST00000298910	9.7323e-02	0
12:40671948	ENST00000298910	1.1869e-01	0
12:40671949	ENST00000298910	5.8029e-02	1
12:40671950	ENST00000298910	1.1869e-01	0
12:40671951	ENST00000298910	2.1108e-01	0
12:40671952	ENST00000298910	8.7104e-02	0
12:40671953	ENST00000298910	2.9307e-01	0
12:40671954	ENST00000298910	1.6704e-01	0
12:40671956	ENST00000298910	1.8753e-01	0
12:40671957	ENST00000298910	3.1294e-01	0
12:40671958	ENST00000298910	2.3818e-01	0
12:40671959	ENST00000298910	8.6230e-02	0
12:40671960	ENST00000298910	1.4701e-01	0
12:40671962	ENST00000298910	1.8330e-01	1
12:40671963	ENST00000298910	1.1040e-01	0
12:40671964	ENST00000298910	1.2514e-01	0
12:40671965	ENST00000298910	6.2581e-02	0
12:40671966	ENST00000298910	2.3649e-01	0
12:40671967	ENST00000298910	4.7816e-02	0
12:40671968	ENST00000298910	2.4224e-01	0
12:40671969	ENST00000298910	2.7196e+00	1
12:40671971	ENST00000298910	1.6704e-01	0
12:40671972	ENST00000298910	2.9307e-01	0
12:40671973	ENST00000298910	3.7023e-02	0
12:40671974	ENST00000298910	2.0530e-01	0
12:40671975	ENST00000298910	1.8753e-01	0
12:40671976	ENST00000298910	8.0488e-02	0
12:40671977	ENST00000298910	8.9156e-02	0
12:40671978	ENST00000298910	1.6061e-01	0
12:40671979	ENST00000298910	1.2514e-01	0
12:40671980	ENST00000298910	1.0355e-01	0
12:40671981	ENST00000298910	2.1108e-01	1
12:40671982	ENST00000298910	6.1243e-02	0
12:40671983	ENST00000298910	1.4627e-01	0
12:40671984	ENST00000298910	1.6009e-01	1
12:40671985	ENST00000298910	1.0639e-01	0
12:40671986	ENST00000298910	1.6061e-01	1
12:40671987	ENST00000298910	2.4224e-01	1
12:40671988	ENST00000298910	1.0028e-01	0
12:40671989	ENST00000298910	8.7104e-02	0
12:40671990	ENST00000298910	1.8753e-01	1
12:40671991	ENST00000298910	4.2890e-02	0
12:40671992	ENST00000298910	3.1294e-01	0
12:40671993	ENST00000298910	3.1294e-01	1
12:40671994	ENST00000298910	2.1324e-01	2
12:40671995	ENST00000298910	3.6332e-01	0
12:40671996	ENST00000298910	1.6009e-01	1
12:40671998	ENST00000298910	1.5904e-01	0
12:40671999	ENST00000298910	1.0355e-01	0
12:40672000	ENST00000298910	5.5762e-02	0
12:40672001	ENST00000298910	3.1294e-01	0
12:40672002	ENST00000298910	2.3818e-01	0
12:40672003	ENST00000298910	4.6156e-02	0
12:40672004	ENST00000298910	4.8927e-02	0
12:40672005	ENST00000298910	1.1587e-01	0
12:40672006	ENST00000298910	1.0028e-01	0
12:40672007	ENST00000298910	2.4224e-01	0
12:40672008	ENST00000298910	1.2762e-01	0
12:40672010	ENST00000298910	1.2514e-01	0
12:40672011	ENST00000298910	1.4701e-01	1
12:40672013	ENST00000298910	5.5762e-02	0
12:40672014	ENST00000298910	1.1587e-01	0
12:40672015	ENST00000298910	7.8558e-02	0
12:40672016	ENST00000298910	2.3590e-01	0
12:40672017	ENST00000298910	2.5657e-01	0
12:40672019	ENST00000298910	2.4224e-01	0
12:40672020	ENST00000298910	2.3818e-01	0
12:40672022	ENST00000298910	2.3649e-01	1
12:40672023	ENST00000298910	1.8753e-01	0
12:40672024	ENST00000298910	8.7104e-02	0
12:40672025	ENST00000298910	2.3818e-01	0
12:40672026	ENST00000298910	2.9384e-01	0
12:40672028	ENST00000298910	1.3427e-01	0
12:40672029	ENST00000298910	2.1108e-01	1
12:40672030	ENST00000298910	8.0488e-02	0
12:40672031	ENST00000298910	8.9156e-02	0
12:40672032	ENST00000298910	1.3427e-01	0
12:40672033	ENST00000298910	4.8927e-02	0
12:40672034	ENST00000298910	2.4224e-01	1
12:40672035	ENST00000298910	2.3818e-01	0
12:40672037	ENST00000298910	9.7323e-02	0
12:40672038	ENST00000298910	1.2762e-01	0
12:40672039	ENST00000298910	8.7997e-02	0
12:40672040	ENST00000298910	2.0451e-01	0
12:40672041	ENST00000298910	1.1040e-01	0
12:40672042	ENST00000298910	8.7997e-02	0
12:40672043	ENST00000298910	2.3590e-01	1
12:40672044	ENST00000298910	2.5657e-01	0
12:40672046	ENST00000298910	1.8753e-01	0
12:40672047	ENST00000298910	2.3649e-01	0
12:40672049	ENST00000298910	1.0355e-01	0
12:40672050	ENST00000298910	2.3649e-01	0
12:40672052	ENST00000298910	5.8029e-02	0
12:40672053	ENST00000298910	8.2804e-02	0
12:40672054	ENST00000298910	6.3471e-02	0
12:40672055	ENST00000298910	2.1108e-01	0
12:40672056	ENST00000298910	2.1108e-01	0
12:40672057	ENST00000298910	3.6659e-02	0
12:40672058	ENST00000298910	1.3427e-01	0
12:40672059	ENST00000298910	2.9307e-01	0
12:40672060	ENST00000298910	2.1021e-02	0
12:40672061	ENST00000298910	8.9156e-02	0
12:40672062	ENST00000298910	1.6061e-01	1
12:40672063	ENST00000298910	8.7997e-02	0
12:40677677	ENST00000298910	3.6332e-01	1
12:40677678	ENST00000298910	1.6733e-01	0
12:40677680	ENST00000298910	3.1294e-01	0
12:40677681	ENST00000298910	2.9307e-01	0
12:40677682	ENST00000298910	3.7023e-02	0
12:40677683	ENST00000298910	1.5904e-01	1
12:40677684	ENST00000298910	1.1040e-01	0
12:40677685	ENST00000298910	1.2514e-01	0
12:40677686	ENST00000298910	8.4693e-02	0
12:40677687	ENST00000298910	1.1869e-01	0
12:40677688	ENST00000298910	4.8927e-02	0
12:40677689	ENST00000298910	1.8330e-01	0
12:40677690	ENST00000298910	1.1040e-01	0
12:40677691	ENST00000298910	1.2514e-01	0
12:40677692	ENST00000298910	1.1040e-01	0
12:40677693	ENST00000298910	2.4224e-01	1
12:40677694	ENST00000298910	1.0028e-01	0
12:40677695	ENST00000298910	1.6061e-01	0
12:40677696	ENST00000298910	2.6213e-01	0
12:40677697	ENST00000298910	5.8443e-02	1
12:40677698	ENST00000298910	2.5657e-01	1
12:40677699	ENST00000298910	2.9654e-01	1
12:40677701	ENST00000298910	1.1587e-01	0
12:40677702	ENST00000298910	1.1869e-01	0
12:40677703	ENST00000298910	5.5762e-02	1
12:40677704	ENST00000298910	5.5762e-02	0
12:40677705	ENST00000298910	1.1587e-01	0
12:40677706	ENST00000298910	7.8558e-02	0
12:40677707	ENST00000298910	3.6332e-01	0
12:40677708	ENST00000298910	1.6704e-01	0
12:40677710	ENST00000298910	2.0451e-01	0
12:40677711	ENST00000298910	1.0355e-01	0
12:40677712	ENST00000298910	5.5023e-02	0
12:40677713	ENST00000298910	2.6213e-01	0
12:40677714	ENST00000298910	1.1040e-01	0
12:40677716	ENST00000298910	4.8927e-02	0
12:40677717	ENST00000298910	8.2804e-02	1
12:40677718	ENST00000298910	4.3525e-02	0
12:40677719	ENST00000298910	1.0276e-01	0
12:40677720	ENST00000298910	1.6061e-01	0
12:40677722	ENST00000298910	1.0355e-01	0
12:40677723	ENST00000298910	2.1108e-01	0
12:40677724	ENST00000298910	6.1243e-02	0
12:40677725	ENST00000298910	1.4701e-01	0
12:40677726	ENST00000298910	2.6213e-01	1
12:40677727	ENST00000298910	6.5300e-02	0
12:40677728	ENST00000298910	1.7026e-01	1
12:40677729	ENST00000298910	2.5657e-01	0
12:40677731	ENST00000298910	1.8753e-01	1
12:40677732	ENST00000298910	2.3649e-01	1
12:40677734	ENST00000298910	2.2177e+00	1
12:40677735	ENST00000298910	3.0708e+00	1
12:40677737	ENST00000298910	1.5904e-01	0
12:40677738	ENST00000298910	1.0355e-01	0
12:40677739	ENST00000298910	5.5023e-02	0
12:40677740	ENST00000298910	1.0639e-01	0
12:40677741	ENST00000298910	1.3427e-01	0
12:40677742	ENST00000298910	4.8927e-02	0
12:40677743	ENST00000298910	2.3649e-01	0
12:40677744	ENST00000298910	1.8753e-01	0
12:40677745	ENST00000298910	8.7104e-02	0
12:40677746	ENST00000298910	2.9307e-01	2
12:40677747	ENST00000298910	1.6733e-01	0
12:40677749	ENST00000298910	9.8996e-02	0
12:40677750	ENST00000298910	2.2177e+00	0
12:40677752	ENST00000298910	9.7323e-02	0
12:40677753	ENST00000298910	1.1869e-01	0
12:40677754	ENST00000298910	4.8927e-02	0
12:40677755	ENST00000298910	2.4224e-01	0
12:40677756	ENST00000298910	2.7196e+00	1
12:40677758	ENST00000298910	5.5023e-02	0
12:40677759	ENST00000298910	1.1587e-01	0
12:40677760	ENST00000298910	8.9156e-02	0
12:40677761	ENST00000298910	1.4327e-01	0
12:40677762	ENST00000298910	3.0708e+00	1
12:40677764	ENST00000298910	1.8753e-01	0
12:40677765	ENST00000298910	2.8550e-01	0
12:40677766	ENST00000298910	8.2804e-02	0
12:40677767	ENST00000298910	1.2762e-01	0
12:40677768	ENST00000298910	2.4224e-01	0
12:40677769	ENST00000298910	1.0028e-01	0
12:40677770	ENST00000298910	3.1294e-01	1
12:40677771	ENST00000298910	2.1108e-01	1
12:40677772	ENST00000298910	3.9287e-02	0
12:40677773	ENST00000298910	2.1324e-01	0
12:40677774	ENST00000298910	2.9654e-01	1
12:40677776	ENST00000298910	8.4693e-02	0
12:40677777	ENST00000298910	1.1869e-01	0
12:40677778	ENST00000298910	4.8927e-02	0
12:40677779	ENST00000298910	2.5108e-01	0
12:40677780	ENST00000298910	3.6332e-01	0
12:40677782	ENST00000298910	2.0530e-01	0
12:40677783	ENST00000298910	1.4327e-01	1
12:40677784	ENST00000298910	1.0639e-01	0
12:40677785	ENST00000298910	1.6061e-01	0
12:40677786	ENST00000298910	2.4224e-01	0
12:40677787	ENST00000298910	1.2087e-01	1
12:40677788	ENST00000298910	7.8558e-02	0
12:40677789	ENST00000298910	1.6061e-01	0
12:40677790	ENST00000298910	1.2514e-01	0
12:40677791	ENST00000298910	1.8753e-01	1
12:40677792	ENST00000298910	1.8753e-01	0
12:40677793	ENST00000298910	4.2890e-02	0
12:40677794	ENST00000298910	3.1294e-01	0
12:40677795	ENST00000298910	1.8753e-01	0
12:40677796	ENST00000298910	4.2890e-02	0
12:40677797	ENST00000298910	1.6061e-01	0
12:40677798	ENST00000298910	2.4224e-01	1
12:40677799	ENST00000298910	8.6230e-02	0
12:40677800	ENST00000298910	4.8927e-02	0
12:40677801	ENST00000298910	1.1587e-01	0
12:40677802	ENST00000298910	1.0028e-01	0
12:40677803	ENST00000298910	2.4224e-01	1
12:40677804	ENST00000298910	1.1040e-01	0
12:40677806	ENST00000298910	4.8927e-02	0
12:40677807	ENST00000298910	8.2804e-02	0
12:40677808	ENST00000298910	6.3471e-02	0
12:40677809	ENST00000298910	9.7615e-02	0
12:40677810	ENST00000298910	2.5108e-01	1
12:40677811	ENST00000298910	1.0302e-01	0
12:40677812	ENST00000298910	8.5295e-02	0
12:40677813	ENST00000298910	2.1685e-01	1
12:40677814	ENST00000298910	1.2087e-01	0
12:40677815	ENST00000298910	8.6230e-02	0
12:40677816	ENST00000298910	1.6061e-01	0
12:40677818	ENST00000298910	2.9384e-01	0
12:40677819	ENST00000298910	2.9384e-01	0
12:40677821	ENST00000298910	8.7997e-02	0
12:40677822	ENST00000298910	1.6061e-01	0
12:40677824	ENST00000298910	2.5657e-01	0
12:40677825	ENST00000298910	1.8753e-01	1
12:40677826	ENST00000298910	8.7104e-02	0
12:40677827	ENST00000298910	2.9307e-01	0
12:40677828	ENST00000298910	1.6704e-01	0
12:40677830	ENST00000298910	2.9384e-01	1
12:40677831	ENST00000298910	2.9384e-01	0
12:40677833	ENST00000298910	1.3427e-01	0
12:40677834	ENST00000298910	1.6009e-01	0
12:40677835	ENST00000298910	1.0639e-01	0
12:40677836	ENST00000298910	1.3427e-01	0
12:40677837	ENST00000298910	2.1108e-01	0
12:40677838	ENST00000298910	6.1243e-02	0
12:40677839	ENST00000298910	1.4701e-01	0
12:40677840	ENST00000298910	2.4224e-01	1
12:40677841	ENST00000298910	1.0028e-01	1
12:40677842	ENST00000298910	3.1294e-01	0
12:40677843	ENST00000298910	2.1108e-01	0
12:40677844	ENST00000298910	3.6659e-02	0
12:40677845	ENST00000298910	1.3427e-01	0
12:40677846	ENST00000298910	2.3818e-01	2
12:40677847	ENST00000298910	4.5683e-02	0
12:40677848	ENST00000298910	2.5108e-01	0
12:40677849	ENST00000298910	1.2762e-01	1
12:40677851	ENST00000298910	1.7026e-01	0
12:40677852	ENST00000298910	2.5657e-01	0
12:40677854	ENST00000298910	2.1685e-01	0
12:40677855	ENST00000298910	2.5657e-01	0
12:40677857	ENST00000298910	2.1108e-01	0
12:40677858	ENST00000298910	1.1869e-01	0
12:40677859	ENST00000298910	5.8029e-02	0
12:40677860	ENST00000298910	1.3427e-01	0
12:40677861	ENST00000298910	2.9307e-01	2
12:40677862	ENST00000298910	2.0518e-02	0
12:40677863	ENST00000298910	2.8550e-01	1
12:40677864	ENST00000298910	2.8550e-01	1
12:40677865	ENST00000298910	1.0371e-01	0
12:40677866	ENST00000298910	2.1685e-01	0
12:40677867	ENST00000298910	2.5657e-01	1
12:40677869	ENST00000298910	9.7323e-02	0
12:40677870	ENST00000298910	1.1869e-01	0
12:40677871	ENST00000298910	4.8927e-02	1
12:40677872	ENST00000298910	2.6213e-01	0
12:40677873	ENST00000298910	1.6009e-01	0
12:40677875	ENST00000298910	1.5904e-01	0
12:40677876	ENST00000298910	1.0355e-01	0
12:40677877	ENST00000298910	5.5023e-02	0
12:40677878	ENST00000298910	3.6332e-01	0
12:40677879	ENST00000298910	2.5108e-01	0
12:40677881	ENST00000298910	1.0355e-01	0
12:40677882	ENST00000298910	2.3649e-01	0
12:40677884	ENST00000298910	1.3427e-01	0
12:40677885	ENST00000298910	7.8558e-02	0
12:40677886	ENST00000298910	1.2087e-01	0
12:40677887	ENST00000298910	2.4224e-01	0
12:40677888	ENST00000298910	1.2762e-01	1
12:40677890	ENST00000298910	2.1324e-01	0
12:40677891	ENST00000298910	3.6332e-01	0
12:40677893	ENST00000298910	2.5657e-01	0
12:40677894	ENST00000298910	2.5108e-01	2
12:40677896	ENST00000298910	5.8029e-02	0
12:40677897	ENST00000298910	8.2804e-02	0
12:40677898	ENST00000298910	6.1243e-02	0
12:40677899	ENST00000298910	2.1108e-01	0
12:40677900	ENST00000298910	1.1869e-01	0
12:40677901	ENST00000298910	4.3103e-02	0
12:40677902	ENST00000298910	2.5657e-01	0
12:40677903	ENST00000298910	2.1324e-01	0
12:40677905	ENST00000298910	2.3649e-01	0
12:40677906	ENST00000298910	1.8753e-01	0
12:40677907	ENST00000298910	6.1243e-02	0
12:40677908	ENST00000298910	1.0988e-01	0
12:40677909	ENST00000298910	1.2762e-01	0
12:40677910	ENST00000298910	1.2514e-01	0
12:40677911	ENST00000298910	1.4327e-01	0
12:40677912	ENST00000298910	2.6213e-01	0
12:40677914	ENST00000298910	1.0355e-01	0
12:40677915	ENST00000298910	2.3649e-01	1
12:40677917	ENST00000298910	1.4627e-01	0
12:40677918	ENST00000298910	2.1108e-01	0
12:40677919	ENST00000298910	5.5762e-02	0
12:40677920	ENST00000298910	5.8029e-02	0
12:40677921	ENST00000298910	8.2804e-02	0
12:40677922	ENST00000298910	6.3471e-02	0
12:40677923	ENST00000298910	9.7615e-02	0
12:40677924	ENST00000298910	2.5108e-01	0
12:40677925	ENST00000298910	1.0302e-01	0
12:40677926	ENST00000298910	8.4693e-02	0
12:40677927	ENST00000298910	1.1869e-01	0
12:40677928	ENST00000298910	5.5023e-02	0
12:40677929	ENST00000298910	1.0639e-01	0
12:40677930	ENST00000298910	1.3427e-01	0
12:40677931	ENST00000298910	5.8029e-02	0
12:40677932	ENST00000298910	1.6009e-01	1
12:40677933	ENST00000298910	2.9307e-01	0
12:40677935	ENST00000298910	1.2647e-01	0
12:40681153	ENST00000298910	1.8753e-01	1
12:40681154	ENST00000298910	6.1243e-02	0
12:40681155	ENST00000298910	2.8550e-01	1
12:40681156	ENST00000298910	2.8550e-01	0
12:40681157	ENST00000298910	1.0371e-01	0
12:40681158	ENST00000298910	2.4224e-01	1
12:40681159	ENST00000298910	2.3818e-01	0
12:40681161	ENST00000298910	1.8753e-01	0
12:40681162	ENST00000298910	2.3649e-01	0
12:40681164	ENST00000298910	1.6733e-01	0
12:40681165	ENST00000298910	2.9307e-01	0
12:40681167	ENST00000298910	1.0276e-01	0
12:40681168	ENST00000298910	1.4701e-01	0
12:40681170	ENST00000298910	2.4224e-01	0
12:40681171	ENST00000298910	2.3818e-01	1
12:40681173	ENST00000298910	7.8698e-02	0
12:40681174	ENST00000298910	2.3649e-01	0
12:40681175	ENST00000298910	4.3103e-02	0
12:40681176	ENST00000298910	2.1108e-01	1
12:40681177	ENST00000298910	3.1294e-01	0
12:40681178	ENST00000298910	2.1324e-01	0
12:40681179	ENST00000298910	3.6332e-01	0
12:40681180	ENST00000298910	1.6704e-01	0
12:40681182	ENST00000298910	1.8753e-01	0
12:40681183	ENST00000298910	1.8753e-01	0
12:40681184	ENST00000298910	4.2890e-02	0
12:40681185	ENST00000298910	1.0485e-01	0
12:40681186	ENST00000298910	2.3649e-01	0
12:40681187	ENST00000298910	8.0488e-02	0
12:40681188	ENST00000298910	2.8550e-01	0
12:40681189	ENST00000298910	2.8550e-01	0
12:40681191	ENST00000298910	8.9156e-02	1
12:40681192	ENST00000298910	5.5766e-02	0
12:40681193	ENST00000298910	1.2514e-01	0
12:40681194	ENST00000298910	1.8753e-01	0
12:40681195	ENST00000298910	3.1294e-01	1
12:40681196	ENST00000298910	2.0530e-01	0
12:40681197	ENST00000298910	8.4693e-02	2
12:40681198	ENST00000298910	1.1869e-01	0
12:40681199	ENST00000298910	5.8029e-02	0
12:40681200	ENST00000298910	1.2762e-01	0
12:40681201	ENST00000298910	2.6213e-01	0
12:40681202	ENST00000298910	6.5300e-02	0
12:40681203	ENST00000298910	2.3818e-01	0
12:40681204	ENST00000298910	2.4224e-01	1
12:40681206	ENST00000298910	2.9307e-01	0
12:40681207	ENST00000298910	1.6704e-01	0
12:40681209	ENST00000298910	2.0451e-01	0
12:40681210	ENST00000298910	1.0355e-01	0
12:40681211	ENST00000298910	4.8927e-02	0
12:40681212	ENST00000298910	1.8330e-01	1
12:40681213	ENST00000298910	1.0355e-01	0
12:40681214	ENST00000298910	4.8927e-02	0
12:40681215	ENST00000298910	2.1685e-01	0
12:40681216	ENST00000298910	2.5657e-01	0
12:40681218	ENST00000298910	1.6009e-01	0
12:40681219	ENST00000298910	2.9307e-01	0
12:40681221	ENST00000298910	2.4224e-01	0
12:40681222	ENST00000298910	2.9384e-01	0
12:40681224	ENST00000298910	1.1040e-01	0
12:40681225	ENST00000298910	1.1615e-01	0
12:40681227	ENST00000298910	2.5108e-01	0
12:40681228	ENST00000298910	2.9384e-01	1
12:40681230	ENST00000298910	1.6061e-01	0
12:40681231	ENST00000298910	2.4224e-01	1
12:40681232	ENST00000298910	2.5681e-01	0
12:40681233	ENST00000298910	2.2177e+00	1
12:40681234	ENST00000298910	1.8753e-01	1
12:40681235	ENST00000298910	8.7104e-02	0
12:40681236	ENST00000298910	1.7026e-01	0
12:40681237	ENST00000298910	2.5657e-01	1
12:40681239	ENST00000298910	1.1869e-01	0
12:40681240	ENST00000298910	2.1108e-01	0
12:40681241	ENST00000298910	5.5762e-02	0
12:40681242	ENST00000298910	1.1869e-01	0
12:40681243	ENST00000298910	1.1869e-01	0
12:40681244	ENST00000298910	5.8029e-02	0
12:40681245	ENST00000298910	1.0355e-01	1
12:40681246	ENST00000298910	2.3649e-01	1
12:40681248	ENST00000298910	1.5904e-01	1
12:40681249	ENST00000298910	1.0355e-01	0
12:40681250	ENST00000298910	4.8927e-02	0
12:40681251	ENST00000298910	2.3649e-01	0
12:40681252	ENST00000298910	1.8753e-01	0
12:40681253	ENST00000298910	8.7104e-02	0
12:40681254	ENST00000298910	2.9307e-01	1
12:40681255	ENST00000298910	1.6704e-01	0
12:40681257	ENST00000298910	8.6230e-02	0
12:40681258	ENST00000298910	1.6061e-01	0
12:40681260	ENST00000298910	1.4327e-01	0
12:40681261	ENST00000298910	2.3649e-01	0
12:40681263	ENST00000298910	1.0988e-01	1
12:40681264	ENST00000298910	1.1869e-01	0
12:40681265	ENST00000298910	5.5762e-02	0
12:40681266	ENST00000298910	2.1108e-01	0
12:40681267	ENST00000298910	1.1869e-01	0
12:40681268	ENST00000298910	5.7686e-02	0
12:40681269	ENST00000298910	2.0530e-01	0
12:40681270	ENST00000298910	1.8753e-01	0
12:40681271	ENST00000298910	8.7104e-02	0
12:40681272	ENST00000298910	1.5904e-01	0
12:40681273	ENST00000298910	1.0355e-01	0
12:40681274	ENST00000298910	5.5762e-02	0
12:40681275	ENST00000298910	3.1294e-01	0
12:40681276	ENST00000298910	7.8558e-02	0
12:40681277	ENST00000298910	1.0302e-01	0
12:40681278	ENST00000298910	1.4327e-01	0
12:40681279	ENST00000298910	3.6332e-01	1
12:40681281	ENST00000298910	1.2762e-01	0
12:40681282	ENST00000298910	1.1869e-01	0
12:40681283	ENST00000298910	6.3471e-02	0
12:40681284	ENST00000298910	2.8550e-01	0
12:40681285	ENST00000298910	2.1108e-01	0
12:40681286	ENST00000298910	2.4242e-02	0
12:40681287	ENST00000298910	2.5657e-01	0
12:40681288	ENST00000298910	2.5108e-01	0
12:40681290	ENST00000298910	2.0530e-01	0
12:40681291	ENST00000298910	1.4327e-01	1
12:40681292	ENST00000298910	1.0276e-01	0
12:40681293	ENST00000298910	1.1040e-01	0
12:40681294	ENST00000298910	2.3649e-01	0
12:40681296	ENST00000298910	1.0355e-01	0
12:40681297	ENST00000298910	2.3649e-01	0
12:40681299	ENST00000298910	2.8550e-01	0
12:40681300	ENST00000298910	3.1294e-01	1
12:40681301	ENST00000298910	2.1324e-01	1
12:40681302	ENST00000298910	2.5657e-01	0
12:40681303	ENST00000298910	1.4327e-01	1
12:40681304	ENST00000298910	1.0639e-01	1
12:40681305	ENST00000298910	1.6061e-01	1
12:40681306	ENST00000298910	2.6213e-01	1
12:40681307	ENST00000298910	6.5300e-02	0
12:40681308	ENST00000298910	2.9307e-01	0
12:40681309	ENST00000298910	1.6704e-01	0
12:40681311	ENST00000298910	1.6009e-01	0
12:40681312	ENST00000298910	1.1869e-01	0
12:40681313	ENST00000298910	5.7686e-02	0
12:40681314	ENST00000298910	2.3818e-01	0
12:40681315	ENST00000298910	2.4224e-01	0
12:40681317	ENST00000298910	8.9156e-02	0
12:40681318	ENST00000298910	1.3427e-01	0
12:40681319	ENST00000298910	5.8029e-02	0
12:40681320	ENST00000298910	1.2762e-01	0
12:40681321	ENST00000298910	2.6213e-01	0
12:40681322	ENST00000298910	6.5300e-02	0
12:40681323	ENST00000298910	2.0530e-01	0
12:40681324	ENST00000298910	1.8753e-01	0
12:40681325	ENST00000298910	8.7104e-02	0
12:40681326	ENST00000298910	2.0530e-01	0
12:40681327	ENST00000298910	1.4327e-01	0
12:40681328	ENST00000298910	1.6359e-01	0
12:40681329	ENST00000298910	8.7997e-02	0
12:40681330	ENST00000298910	1.6061e-01	0
12:40681332	ENST00000298910	2.5657e-01	0
12:40681333	ENST00000298910	1.8753e-01	0
12:40681334	ENST00000298910	6.1243e-02	0
12:40681335	ENST00000298910	1.4701e-01	0
12:40681336	ENST00000298910	2.6213e-01	0
12:40681337	ENST00000298910	6.5300e-02	0
12:40681338	ENST00000298910	1.5904e-01	0
12:40681339	ENST00000298910	1.0355e-01	0
12:40681340	ENST00000298910	4.8927e-02	0
12:40681341	ENST00000298910	2.1685e-01	0
12:40687347	ENST00000298910	2.5657e-01	0
12:40687349	ENST00000298910	1.2762e-01	0
12:40687350	ENST00000298910	1.0276e-01	0
12:40687351	ENST00000298910	6.5300e-02	0
12:40687352	ENST00000298910	1.5904e-01	0
12:40687353	ENST00000298910	1.0355e-01	0
12:40687354	ENST00000298910	4.8927e-02	1
12:40687355	ENST00000298910	2.5108e-01	0
12:40687356	ENST00000298910	2.9384e-01	0
12:40687358	ENST00000298910	1.1040e-01	1
12:40687359	ENST00000298910	1.1615e-01	1
12:40687361	ENST00000298910	2.1108e-01	0
12:40687362	ENST00000298910	1.1869e-01	0
12:40687363	ENST00000298910	4.3103e-02	0
12:40687364	ENST00000298910	2.3649e-01	0
12:40687365	ENST00000298910	1.2762e-01	1
12:40687367	ENST00000298910	2.9307e-01	0
12:40687368	ENST00000298910	1.6704e-01	1
12:40687370	ENST00000298910	8.4693e-02	0
12:40687371	ENST00000298910	1.1869e-01	1
12:40687372	ENST00000298910	5.8029e-02	0
12:40687373	ENST00000298910	3.6659e-02	0
12:40687374	ENST00000298910	1.2762e-01	0
12:40687375	ENST00000298910	1.2514e-01	0
12:40687376	ENST00000298910	8.4693e-02	0
12:40687377	ENST00000298910	1.1869e-01	0
12:40687378	ENST00000298910	5.5762e-02	1
12:40687379	ENST00000298910	1.8753e-01	0
12:40687380	ENST00000298910	2.3649e-01	0
12:40687382	ENST00000298910	1.4627e-01	0
12:40687383	ENST00000298910	2.1108e-01	0
12:40687384	ENST00000298910	5.5762e-02	0
12:40687385	ENST00000298910	1.0355e-01	0
12:40687386	ENST00000298910	1.1615e-01	0
12:40687388	ENST00000298910	2.1108e-01	1
12:40687389	ENST00000298910	2.1108e-01	0
12:40687390	ENST00000298910	2.7073e-02	0
12:40687391	ENST00000298910	1.4701e-01	0
12:40687392	ENST00000298910	1.0276e-01	0
12:40687393	ENST00000298910	6.5300e-02	0
12:40687394	ENST00000298910	2.9307e-01	0
12:40687395	ENST00000298910	1.6733e-01	0
12:40687397	ENST00000298910	2.1685e-01	0
12:40687398	ENST00000298910	2.5657e-01	0
12:40687400	ENST00000298910	1.8330e-01	0
12:40687401	ENST00000298910	1.0355e-01	0
